Date,Open,High,Low,Close,Volume,Adj Close
2016-12-08,71.370003,71.830002,70.970001,71.480003,72300,71.480003
2016-12-07,70.82,71.800003,70.629997,71.720001,91800,71.720001
2016-12-06,70.760002,70.989998,70.510002,70.760002,69400,70.760002
2016-12-05,70.699997,71.120003,70.660004,70.900002,84100,70.900002
2016-12-02,71.220001,71.419998,70.57,70.82,117300,70.82
2016-12-01,71.300003,72.139999,70.550003,71.050003,141900,71.050003
2016-11-30,69.360001,71.18,69.360001,70.540001,197400,70.540001
2016-11-29,67.620003,68.339996,67.620003,67.809998,87500,67.809998
2016-11-28,69.07,69.290001,68.260002,68.290001,107700,68.290001
2016-11-25,68.800003,68.900002,68.300003,68.519997,50100,68.519997
2016-11-23,68.440002,69.07,68.440002,68.660004,143300,68.660004
2016-11-22,69.300003,69.779999,69.019997,69.300003,139300,69.300003
2016-11-21,67.309998,68.089996,67.25,68.029999,143100,68.029999
2016-11-18,66.699997,67.089996,66.330002,66.739998,130900,66.739998
2016-11-17,66.690002,67.169998,66.260002,66.400002,106900,66.400002
2016-11-16,66.410004,67.089996,66.239998,66.470001,102000,66.470001
2016-11-15,66.449997,67.400002,66.419998,67.290001,156300,67.290001
2016-11-14,65.510002,66.00,65.029999,65.669998,109600,65.669998
2016-11-11,65.730003,66.150002,65.110001,65.760002,114200,65.760002
2016-11-10,67.339996,67.529999,66.379997,66.760002,140700,66.760002
2016-11-09,68.019997,69.07,67.690002,68.25,276100,68.25
2016-11-08,68.860001,70.50,68.800003,69.800003,128700,69.800003
2016-11-07,69.300003,69.910004,69.160004,69.870003,140800,69.870003
2016-11-04,67.309998,67.790001,67.040001,67.150002,114000,67.150002
2016-11-03,67.730003,68.169998,67.099998,67.290001,71100,67.290001
2016-11-02,67.839996,68.379997,66.760002,67.18,141100,67.18
2016-11-01,69.339996,69.739998,68.269997,68.800003,145200,68.800003
2016-10-31,68.080002,68.32,67.580002,67.730003,157900,67.730003
2016-10-28,69.50,69.580002,67.940002,67.989998,123100,67.989998
2016-10-27,70.400002,70.510002,69.989998,70.150002,110600,70.150002
2016-10-26,70.879997,71.480003,70.639999,71.059998,48400,71.059998
2016-10-25,72.529999,72.949997,71.739998,71.800003,101500,71.800003
2016-10-24,72.839996,73.410004,72.25,73.220001,240300,73.220001
2016-10-21,70.989998,71.519997,70.970001,71.139999,133000,71.139999
2016-10-20,71.25,71.760002,70.769997,71.489998,130800,71.489998
2016-10-19,69.949997,70.839996,69.650002,70.129997,140000,70.129997
2016-10-18,69.900002,69.900002,69.459999,69.610001,44000,69.610001
2016-10-17,69.050003,69.160004,68.519997,68.739998,85300,68.739998
2016-10-14,69.830002,69.949997,69.160004,69.510002,93900,69.510002
2016-10-13,68.849998,69.519997,68.019997,69.349998,124100,69.349998
2016-10-12,70.279999,70.379997,69.620003,70.279999,122400,70.279999
2016-10-11,71.860001,71.879997,70.540001,70.949997,94000,70.949997
2016-10-10,71.629997,73.279999,71.400002,72.860001,223700,72.860001
2016-10-07,71.68,71.839996,70.480003,70.980003,95600,70.980003
2016-10-06,71.459999,72.790001,71.410004,72.32,338000,72.32
2016-10-05,68.779999,69.970001,68.360001,69.75,276200,69.75
2016-10-04,66.830002,67.349998,66.269997,66.50,63700,66.50
2016-10-03,65.93,66.639999,65.540001,66.459999,105100,66.459999
2016-09-30,66.059998,67.239998,66.059998,66.800003,106900,66.800003
2016-09-29,65.900002,66.790001,65.510002,65.800003,165400,65.800003
2016-09-28,64.160004,66.040001,63.619999,66.019997,111700,66.019997
2016-09-27,64.120003,64.129997,63.540001,63.959999,85800,63.959999
2016-09-26,63.849998,64.440002,63.849998,63.889999,83200,63.889999
2016-09-23,64.889999,65.449997,64.349998,64.449997,77000,64.449997
2016-09-22,65.900002,66.129997,65.220001,65.440002,82400,65.440002
2016-09-21,64.720001,65.75,64.519997,65.68,175000,65.68
2016-09-20,64.290001,64.639999,63.93,64.059998,82700,64.059998
2016-09-19,64.43,64.620003,63.970001,64.220001,209200,64.220001
2016-09-16,63.740002,64.709999,63.669998,64.480003,164300,64.480003
2016-09-15,64.190002,64.800003,63.93,64.50,71700,64.50
2016-09-14,64.379997,64.910004,63.610001,63.869999,181700,63.869999
2016-09-13,65.080002,65.389999,64.019997,64.519997,191600,64.519997
2016-09-12,64.959999,67.00,64.919998,66.769997,104100,66.769997
2016-09-09,66.169998,66.610001,65.080002,65.110001,122100,65.110001
2016-09-08,67.300003,67.82,66.690002,67.68,183900,67.358999
2016-09-07,67.589996,67.669998,66.910004,66.919998,139600,66.602602
2016-09-06,67.650002,67.839996,67.089996,67.720001,75000,67.398811
2016-09-02,67.669998,67.919998,67.129997,67.550003,163100,67.229619
2016-09-01,65.800003,66.040001,65.32,65.870003,85400,65.557587
2016-08-31,67.199997,67.199997,65.82,66.059998,103800,65.74668
2016-08-30,67.400002,67.790001,67.050003,67.230003,47800,66.911137
2016-08-29,66.760002,67.50,66.760002,67.129997,90300,66.811605
2016-08-26,67.699997,68.75,66.730003,67.230003,100800,66.911137
2016-08-25,66.82,67.510002,66.82,67.260002,99700,66.940993
2016-08-24,66.910004,67.50,66.559998,67.129997,87800,66.811605
2016-08-23,67.720001,68.160004,67.459999,67.82,125800,67.498335
2016-08-22,67.75,67.75,67.099998,67.25,140500,66.931039
2016-08-19,68.290001,68.769997,68.169998,68.669998,74100,68.344302
2016-08-18,69.290001,69.440002,68.970001,69.440002,78400,69.110654
2016-08-17,69.089996,69.480003,68.480003,69.449997,62900,69.120601
2016-08-16,69.339996,70.059998,69.339996,69.940002,57000,69.608283
2016-08-15,69.379997,69.75,68.800003,69.669998,120800,69.339559
2016-08-12,68.699997,69.18,68.699997,69.059998,82800,68.732451
2016-08-11,68.599998,68.940002,68.019997,68.849998,98700,68.523448
2016-08-10,69.169998,69.169998,67.889999,67.900002,72100,67.577957
2016-08-09,68.790001,69.169998,68.529999,68.849998,202600,68.523448
2016-08-08,68.760002,68.82,68.110001,68.199997,75300,67.87653
2016-08-05,68.110001,68.230003,67.699997,68.230003,75000,67.906394
2016-08-04,67.510002,68.260002,67.510002,67.959999,50900,67.63767
2016-08-03,66.489998,67.989998,66.489998,67.849998,90100,67.528191
2016-08-02,67.010002,67.309998,66.110001,66.760002,94400,66.443365
2016-08-01,68.160004,68.18,66.730003,66.860001,125700,66.542889
2016-07-29,67.25,68.440002,67.25,68.150002,68000,67.826771
2016-07-28,68.199997,68.50,67.300003,67.57,143600,67.249521
2016-07-27,68.480003,69.269997,67.699997,68.199997,86400,67.87653
2016-07-26,67.57,68.269997,67.510002,68.220001,112200,67.896439
2016-07-25,68.400002,68.400002,67.410004,67.82,102500,67.498335
2016-07-22,69.120003,69.139999,68.580002,68.910004,82800,68.583169
2016-07-21,69.290001,69.290001,68.190002,68.419998,67700,68.095488
2016-07-20,69.120003,69.639999,68.849998,69.400002,66700,69.070843
2016-07-19,69.440002,69.669998,68.849998,68.870003,121300,68.543358
2016-07-18,70.040001,70.629997,69.699997,70.629997,86100,70.295005
2016-07-15,70.889999,70.889999,70.07,70.330002,78800,69.996432
2016-07-14,70.860001,71.099998,70.300003,70.650002,171700,70.314914
2016-07-13,70.019997,70.019997,68.629997,68.790001,109000,68.463735
2016-07-12,70.050003,70.660004,69.709999,70.410004,104700,70.076055
2016-07-11,68.620003,68.980003,68.50,68.589996,84300,68.264679
2016-07-08,67.629997,68.389999,67.510002,68.150002,115500,67.826771
2016-07-07,67.720001,67.970001,65.800003,66.169998,129500,65.856159
2016-07-06,65.529999,67.050003,65.50,67.019997,102500,66.702126
2016-07-05,67.50,67.50,65.790001,66.239998,119400,65.925827
2016-07-01,68.379997,68.949997,68.269997,68.620003,123500,68.294544
2016-06-30,67.910004,68.440002,67.449997,67.919998,146400,67.597859
2016-06-29,66.93,67.599998,66.93,67.379997,155200,67.060419
2016-06-28,65.68,66.279999,65.239998,65.870003,88400,65.557587
2016-06-27,64.949997,64.989998,63.43,63.919998,129200,63.616831
2016-06-24,66.410004,67.559998,65.470001,65.75,187100,65.438153
2016-06-23,70.699997,71.540001,70.309998,71.540001,113900,71.200692
2016-06-22,69.650002,69.940002,68.900002,68.900002,89600,68.573214
2016-06-21,68.440002,69.110001,67.870003,68.940002,112300,68.613025
2016-06-20,68.32,68.800003,68.120003,68.360001,137000,68.035775
2016-06-17,67.019997,67.720001,66.699997,66.959999,402700,66.642413
2016-06-16,66.760002,67.139999,65.779999,66.870003,165200,66.552844
2016-06-15,68.370003,68.730003,67.910004,68.010002,121600,67.687436
2016-06-14,68.650002,68.970001,67.400002,68.230003,193700,67.906394
2016-06-13,69.309998,70.160004,68.940002,69.150002,132400,68.822029
2016-06-10,71.589996,72.080002,70.690002,70.93,102300,70.593585
2016-06-09,72.970001,73.120003,72.599998,72.919998,61300,72.574144
2016-06-08,73.599998,74.220001,73.489998,73.660004,134800,73.31064
2016-06-07,71.800003,72.57,71.779999,72.540001,124600,72.195949
2016-06-06,70.150002,71.150002,70.150002,70.760002,142700,70.424393
2016-06-03,69.57,69.699997,68.639999,69.110001,82400,68.782217
2016-06-02,69.209999,70.209999,68.870003,69.709999,137400,69.37937
2016-06-01,68.099998,69.360001,67.57,69.059998,144900,68.732451
2016-05-31,68.669998,69.339996,68.220001,68.519997,159800,68.195012
2016-05-27,68.099998,68.75,67.599998,68.32,95600,67.995963
2016-05-26,68.900002,69.099998,67.790001,68.209999,102600,67.886484
2016-05-25,68.510002,69.389999,68.43,69.220001,253300,68.511509
2016-05-24,66.589996,67.290001,66.489998,67.099998,324700,66.413205
2016-05-23,66.540001,67.18,66.209999,66.269997,253200,65.591699
2016-05-20,67.339996,67.760002,67.07,67.120003,133600,66.433005
2016-05-19,67.059998,67.129997,66.089996,66.870003,131600,66.185564
2016-05-18,68.339996,69.040001,67.440002,67.650002,156300,66.957579
2016-05-17,69.25,69.849998,68.769997,69.050003,143100,68.343251
2016-05-16,68.010002,69.190002,68.010002,69.040001,134800,68.333351
2016-05-13,68.080002,68.330002,66.870003,67.059998,133600,66.373614
2016-05-12,69.849998,69.980003,68.379997,68.790001,83900,68.08591
2016-05-11,68.900002,70.00,68.370003,69.269997,122200,68.560993
2016-05-10,68.550003,69.980003,68.029999,69.809998,249800,69.095466
2016-05-09,68.879997,68.879997,67.139999,67.360001,305400,66.670546
2016-05-06,69.349998,70.529999,69.00,69.779999,198500,69.065775
2016-05-05,71.540001,72.290001,70.989998,71.239998,179100,70.51083
2016-05-04,70.959999,71.449997,70.029999,70.629997,201200,69.907073
2016-05-03,71.879997,72.190002,70.860001,71.00,152100,70.273289
2016-05-02,72.779999,73.089996,72.230003,72.699997,124600,71.955886
2016-04-29,73.559998,73.940002,72.169998,73.059998,113500,72.312202
2016-04-28,74.769997,75.269997,72.889999,73.519997,202800,72.767492
2016-04-27,73.970001,76.059998,73.940002,75.860001,223100,75.083545
